hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	identifier_status	binder_target_location	llm_known_ligand	cpdb_any_participant	cpdb_single_protein_participant	cpdb_assessed_protein_pair_gene	cpdb_complex_component	cpdb_proxy_enzyme	cpdb_same_protein_pair_external_site	cpdb_same_protein_pair_external_site_or_region	thera_named_binder	thera_same_therapeutic_any_site	thera_same_therapeutic_external_site	any_antibody_external_site	any_binder_external_site
HGNC:4078	GABRA4	P48169	ENSG00000109158	2557	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	1	1
HGNC:4079	GABRA5	P31644	ENSG00000186297	2558	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	1
HGNC:4080	GABRA6	Q16445	ENSG00000145863	2559	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	0
HGNC:4081	GABRB1	P18505	ENSG00000163288	2560	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:4082	GABRB2	P47870	ENSG00000145864	2561	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	1	1
HGNC:4083	GABRB3	P28472	ENSG00000166206	2562	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	1	1
HGNC:4084	GABRD	O14764	ENSG00000187730	2563	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	1
HGNC:4085	GABRE	P78334	ENSG00000102287	2564	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	0
HGNC:4086	GABRG1	Q8N1C3	ENSG00000163285	2565	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4087	GABRG2	P18507	ENSG00000113327	2566	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	1	1
HGNC:4088	GABRG3	Q99928	ENSG00000182256	2567	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4089	GABRP	O00591	ENSG00000094755	2568	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:4090	GABRR1	P24046	ENSG00000146276	2569	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:4091	GABRR2	P28476	ENSG00000111886	2570	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4132	GALR1	P47211	ENSG00000166573	2587	unique	membrane	yes	1	1	1	1	0	0	0	0	0	0	0	0
HGNC:4133	GALR2	O43603	ENSG00000182687	8811	unique	membrane	yes	1	1	1	1	0	0	0	0	0	0	0	0
HGNC:4134	GALR3	O60755	ENSG00000128310	8484	unique	membrane	yes	1	1	1	1	0	0	0	0	0	0	0	0
HGNC:4140	GAP43	P17677	ENSG00000172020	2596	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4141	GAPDH	P04406	ENSG00000111640	2597	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4161	LRRC32	Q14392	ENSG00000137507	2615	unique	membrane	yes	0	0	0	0	0	0	0	1	0	0	1	1
HGNC:4162	GARS1	P41250	ENSG00000106105	2617	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4165	GAS1	P54826	ENSG00000180447	2619	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	1
HGNC:4177	GBA1	P04062	ENSG00000177628	2629	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4187	GC	P02774	ENSG00000145321	2638	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:41907	STEAP1B	Q6NZ63	ENSG00000105889	256227	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:41911	SPATA31F1	Q6ZU69	ENSG00000205108	259308	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:41913	SMIM10	Q96HG1	ENSG00000184785	644538	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:41915	SMIM9	A6NGZ8	ENSG00000203870	100132963	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4192	GCGR	P47871	ENSG00000215644	2642	unique	membrane	yes	1	1	1	0	0	0	0	1	0	0	1	1
HGNC:42	ABCB11	O95342	ENSG00000073734	8647	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4206	OPN1MW	P04001	ENSG00000268221	2652	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:42398	C4B_2	P0C0L5	ENSG00000233312	100293534	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:42400	NCR3LG1	Q68D85	ENSG00000188211	374383	unique	membrane	yes	1	1	1	0	0	1	1	1	0	0	1	1
HGNC:4243	GFRA1	P56159	ENSG00000151892	2674	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	1
HGNC:4244	GFRA2	O00451	ENSG00000168546	2675	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	1
HGNC:4245	GFRA3	O60609	ENSG00000146013	2676	unique	membrane	yes	1	0	0	1	0	0	0	1	0	0	0	1
HGNC:4250	GGT1	P19440	ENSG00000100031	2678	unique	membrane	yes	0	0	0	0	1	0	0	0	0	0	0	1
HGNC:4253	GGTA1	Q4G0N0	ENSG00000204136	2681	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4259	GGT7	Q9UJ14	ENSG00000131067	2686	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4260	GGT5	P36269	ENSG00000099998	2687	unique	membrane_inferred	yes	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:4263	GHR	P10912	ENSG00000112964	2690	unique	membrane_and_secreted	yes	1	1	1	0	0	1	1	0	0	0	0	1
HGNC:4266	GHRHR	Q02643	ENSG00000106128	2692	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4267	GHSR	Q92847	ENSG00000121853	2693	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:427	ALK	Q9UM73	ENSG00000171094	238	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	1	1
HGNC:4271	GIPR	P48546	ENSG00000010310	2696	unique	membrane	yes	1	1	1	0	0	1	1	1	1	1	1	1
HGNC:4274	GJA1	P17302	ENSG00000152661	2697	unique	membrane	no	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4277	GJA3	Q9Y6H8	ENSG00000121743	2700	unique	membrane	no	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4278	GJA4	P35212	ENSG00000187513	2701	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4279	GJA5	P36382	ENSG00000265107	2702	unique	membrane	no	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4280	GJC1	P36383	ENSG00000182963	10052	unique	membrane	no	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4281	GJA8	P48165	ENSG00000121634	2703	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4283	GJB1	P08034	ENSG00000169562	2705	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4284	GJB2	P29033	ENSG00000165474	2706	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4285	GJB3	O75712	ENSG00000188910	2707	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4286	GJB4	Q9NTQ9	ENSG00000189433	127534	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4287	GJB5	O95377	ENSG00000189280	2709	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4288	GJB6	O95452	ENSG00000121742	10804	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:42951	FNDC10	F2Z333	ENSG00000228594	643988	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:42970	ERVMER34-1	Q9H9K5	ENSG00000226887	100288413	unique	membrane_and_secreted	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:42973	SMIM18	P0DKX4	ENSG00000253457	100507341	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4316	GLG1	Q92896	ENSG00000090863	2734	unique	other_or_uncertain	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4324	GLP1R	P43220	ENSG00000112164	2740	unique	membrane	yes	1	1	1	0	0	1	1	1	0	0	1	1
HGNC:4325	GLP2R	O95838	ENSG00000065325	9340	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4326	GLRA1	P23415	ENSG00000145888	2741	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	0
HGNC:4327	GLRA2	P23416	ENSG00000101958	2742	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	1
HGNC:4328	GLRA3	O75311	ENSG00000145451	8001	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:4329	GLRB	P48167	ENSG00000109738	2743	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	0
HGNC:43444	MYZAP	P0CAP1	ENSG00000263155	100820829	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:436	ALOX5AP	P20292	ENSG00000132965	241	unique	other_or_uncertain	yes	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:437	ALPI	P09923	ENSG00000163295	248	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4374	GMFG	O60234	ENSG00000130755	9535	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4375	GML	Q99445	ENSG00000104499	2765	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:438	ALPL	P05186	ENSG00000162551	249	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4385	GNAI2	P04899	ENSG00000114353	2771	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4388	GNAL	P38405	ENSG00000141404	2774	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:439	ALPP	P05187	ENSG00000163283	250	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:4390	GNAQ	P50148	ENSG00000156052	2776	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4392	GNAS	P63092	ENSG00000087460	2778	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4396	GNB1	P62873	ENSG00000078369	2782	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4398	GNB2	P62879	ENSG00000172354	2783	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4400	GNB3	P16520	ENSG00000111664	2784	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4404	GNG2	P59768	ENSG00000186469	54331	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:441	ALPG	P10696	ENSG00000163286	251	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:44112	TMEM178B	H3BS89	ENSG00000261115	100507421	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:44152	TGFBR3L	H3BV60	ENSG00000260001	100507588	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:44155	CATSPERQ	Q2WGJ8	ENSG00000261587	340393	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:44159	TPBGL	P0DKB5	ENSG00000261594	100507050	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:44160	LRCOL1	A6NCL2	ENSG00000204583	100507055	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:44179	SMIM35	A0A1B0GVV1	ENSG00000255274	100526771	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:44200	TRABD2B	A6NFA1	ENSG00000269113	388630	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:44204	SMIM1	B2RUZ4	ENSG00000235169	388588	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:44206	PINLYP	A6NC86	ENSG00000234465	390940	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:44208	LYPD8	Q6UX82	ENSG00000259823	646627	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4421	GNRHR	P30968	ENSG00000109163	2798	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4439	GP1BA	P07359	ENSG00000185245	2811	unique	membrane_inferred	yes	1	1	0	1	0	0	0	0	0	0	1	1
HGNC:4440	GP1BB	P13224	ENSG00000203618	2812	unique	membrane_inferred	yes	1	0	0	1	0	0	0	0	0	0	0	0
HGNC:4441	GP2	P55259	ENSG00000169347	2813	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:4443	GP5	P40197	ENSG00000178732	2814	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4444	GP9	P14770	ENSG00000169704	2815	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4445	GPA33	Q99795	ENSG00000143167	10223	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:44480	IFNL4	K9M1U5	ENSG00000272395	101180976	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4449	GPC1	P35052	ENSG00000063660	2817	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4450	GPC2	Q8N158	ENSG00000213420	221914	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	1	1
HGNC:4451	GPC3	P51654	ENSG00000147257	2719	unique	membrane	yes	1	0	0	1	0	0	0	1	0	0	0	0
HGNC:4452	GPC4	O75487	ENSG00000076716	2239	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4453	GPC5	P78333	ENSG00000179399	2262	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4454	GPC6	Q9Y625	ENSG00000183098	10082	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4458	GPI	P06744	ENSG00000105220	2821	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4459	GPLD1	P80108	ENSG00000112293	2822	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4460	GPM6A	P51674	ENSG00000150625	2823	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4461	GPM6B	Q13491	ENSG00000046653	2824	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4462	GPNMB	Q14956	ENSG00000136235	10457	unique	membrane	yes	0	0	0	0	0	0	0	1	0	0	0	0
HGNC:4463	CMKLR2	P46091	ENSG00000183671	2825	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4464	PRLHR	P49683	ENSG00000119973	2834	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:44651	TEX46	H3BTG2	ENSG00000227868	729059	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4466	GPR12	P47775	ENSG00000132975	2835	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:44663	GFY	I3L273	ENSG00000261949	100507003	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:44670	SMLR1	H3BR10	ENSG00000256162	100507203	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4468	UTS2R	Q9UKP6	ENSG00000181408	2837	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4469	GPR15	P49685	ENSG00000154165	2838	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4471	GPR17	Q13304	ENSG00000144230	2840	unique	membrane	no	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:4472	GPR18	Q14330	ENSG00000125245	2841	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4473	GPR19	Q15760	ENSG00000183150	2842	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4474	CCR10	P46092	ENSG00000184451	2826	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4475	GPR20	Q99678	ENSG00000204882	2843	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4476	GPR21	Q99679	ENSG00000188394	2844	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4477	GPR22	Q99680	ENSG00000172209	2845	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4478	LPAR4	Q99677	ENSG00000147145	2846	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4479	MCHR1	Q99705	ENSG00000128285	2847	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4480	GPR25	O00155	ENSG00000170128	2848	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4481	GPR26	Q8NDV2	ENSG00000154478	2849	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4482	GPR27	Q9NS67	ENSG00000170837	2850	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4484	GPR3	P46089	ENSG00000181773	2827	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4485	GPER1	Q99527	ENSG00000164850	2852	unique	membrane	yes	1	1	0	1	0	0	0	0	0	0	0	0
HGNC:4486	GPR31	O00270	ENSG00000120436	2853	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4487	GPR32	O75388	ENSG00000142511	2854	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4489	GPR33	Q49SQ1	ENSG00000214943	2856	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4490	GPR34	Q9UPC5	ENSG00000171659	2857	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4492	GPR35	Q9HC97	ENSG00000178623	2859	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4494	GPR37	O15354	ENSG00000170775	2861	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4495	MLNR	O43193	ENSG00000102539	2862	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4496	GPR39	O43194	ENSG00000183840	2863	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4497	GPR4	P46093	ENSG00000177464	2828	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4498	FFAR1	O14842	ENSG00000126266	2864	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4499	FFAR3	O14843	ENSG00000185897	2865	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:45	ABCB4	P21439	ENSG00000005471	5244	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4500	GPR42	O15529	ENSG00000126251	2866	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4501	FFAR2	O15552	ENSG00000126262	2867	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4502	PTGDR2	Q9Y5Y4	ENSG00000183134	11251	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:4503	GPR45	Q9Y5Y3	ENSG00000135973	11250	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4504	LGR5	O75473	ENSG00000139292	8549	unique	membrane	yes	1	1	1	0	0	1	1	1	0	0	0	1
HGNC:4506	GPR50	Q13585	ENSG00000102195	9248	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4507	GABBR2	O75899	ENSG00000136928	9568	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	1
HGNC:4508	GPR52	Q9Y2T5	ENSG00000203737	9293	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4510	KISS1R	Q969F8	ENSG00000116014	84634	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4511	GPR55	Q9Y2T6	ENSG00000135898	9290	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:4512	ADGRG1	Q9Y653	ENSG00000205336	9289	unique	membrane_and_secreted	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4514	TAAR2	Q9P1P5	ENSG00000146378	9287	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4515	GPR6	P46095	ENSG00000146360	2830	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4516	ADGRG2	Q8IZP9	ENSG00000173698	10149	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4517	GPR65	Q8IYL9	ENSG00000140030	8477	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4518	NMUR1	Q9HB89	ENSG00000171596	10316	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4519	GPR68	Q15743	ENSG00000119714	8111	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4522	NPBWR1	P48145	ENSG00000288611	2831	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4523	GPR83	Q9NYM4	ENSG00000123901	10888	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4524	PROKR1	Q8TCW9	ENSG00000169618	10887	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4525	NPFFR2	Q9Y5X5	ENSG00000056291	10886	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4526	GPR75	O95800	ENSG00000119737	10936	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4527	C5AR2	Q9P296	ENSG00000134830	27202	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4528	GPR78	Q96P69	ENSG00000155269	27201	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:453	AMBP	P02760	ENSG00000106927	259	unique	membrane_and_secreted	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4530	NPBWR2	P48146	ENSG00000125522	2832	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4531	OXGR1	Q96P68	ENSG00000165621	27199	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4532	HCAR1	Q9BXC0	ENSG00000196917	27198	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4533	GPR82	Q96P67	ENSG00000171657	27197	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4535	GPR84	Q9NQS5	ENSG00000139572	53831	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4536	GPR85	P60893	ENSG00000164604	54329	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4537	P2RY13	Q9BPV8	ENSG00000181631	53829	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4538	GPR87	Q9BY21	ENSG00000138271	53836	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4539	GPR88	Q9GZN0	ENSG00000181656	54112	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4540	CXCR3	P49682	ENSG00000186810	2833	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:4542	SUCNR1	Q9BXA5	ENSG00000198829	56670	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:4557	GPX5	O75715	ENSG00000224586	2880	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4571	GRIA1	P42261	ENSG00000155511	2890	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:4572	GRIA2	P42262	ENSG00000120251	2891	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:4573	GRIA3	P42263	ENSG00000125675	2892	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:4574	GRIA4	P48058	ENSG00000152578	2893	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:4575	GRID1	Q9ULK0	ENSG00000182771	2894	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4576	GRID2	O43424	ENSG00000152208	2895	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	1
HGNC:4579	GRIK1	P39086	ENSG00000171189	2897	unique	membrane	yes	1	1	0	1	0	0	0	0	0	0	0	1
HGNC:4580	GRIK2	Q13002	ENSG00000164418	2898	unique	membrane	yes	1	1	0	1	0	0	0	0	0	0	0	1
HGNC:4581	GRIK3	Q13003	ENSG00000163873	2899	unique	membrane	yes	1	1	0	1	0	0	0	0	0	0	0	0
HGNC:4582	GRIK4	Q16099	ENSG00000149403	2900	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	0
HGNC:4583	GRIK5	Q16478	ENSG00000105737	2901	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	0
HGNC:4584	GRIN1	Q05586	ENSG00000176884	2902	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	1	1
HGNC:4585	GRIN2A	Q12879	ENSG00000183454	2903	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	1	1
HGNC:4586	GRIN2B	Q13224	ENSG00000273079	2904	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	1	1
HGNC:4587	GRIN2C	Q14957	ENSG00000161509	2905	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	1
HGNC:4588	GRIN2D	O15399	ENSG00000105464	2906	unique	membrane	yes	1	0	0	1	0	0	0	0	0	0	0	1
HGNC:4589	GRINA	Q7Z429	ENSG00000178719	2907	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4593	GRM1	Q13255	ENSG00000152822	2911	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	1	1
HGNC:4594	GRM2	Q14416	ENSG00000164082	2912	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	1	1
HGNC:4595	GRM3	Q14832	ENSG00000198822	2913	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	1
HGNC:4596	GRM4	Q14833	ENSG00000124493	2914	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	1
HGNC:4597	GRM5	P41594	ENSG00000168959	2915	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	1	1
HGNC:4598	GRM6	O15303	ENSG00000113262	2916	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:4599	GRM7	Q14831	ENSG00000196277	2917	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	1
HGNC:46	ABCB5	Q2M3G0	ENSG00000004846	340273	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:4600	GRM8	O00222	ENSG00000179603	2918	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	1
HGNC:4601	GRN	P28799	ENSG00000030582	2896	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	1
