hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	triage_classical_receptor	triage_surface_yes	biogrid_literature_contacts	biogrid_literature_contacts_extracellular	iedb_any_bcell_assay	iedb_epitope_region	iedb_epitope_region_extracellular	iedb_exact_epitope	iedb_exact_epitope_extracellular	iedb_named_positive_binding	natural_ligand_mapped_contacts	natural_ligand_mapped_contacts_extracellular	pdbe_chembl_identity	pdbe_chemical_contacts	pdbe_chemical_contacts_extracellular	pdbe_gtopdb_supported_pair	pdbe_gtopdb_supported_pair_extracellular	sabdab_mapped_contacts	sabdab_mapped_contacts_extracellular	sabdab_target_complex	union_including_regions	union_including_regions_extracellular	union_mapped_sites	union_mapped_sites_extracellular	identifier_status	in_previous_candidate_audit	llm_known_ligand	surfacebind_listed	surfacebind_predicted_sites	surfacebind_predicted_seeds	experimental_or_predicted_sites
HGNC:37207	MFSD2B	A6NFX1	ENSG00000205639	388931	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:37208	TMEM200C	A6NKL6	ENSG00000206432	645369	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:37213	FREY1	C9JXX5	ENSG00000234776	143678			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:37218	CLDN25	C9JDP6	ENSG00000228607	644672	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:37219	TMEM233	B4DJY2	ENSG00000224982	387890	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:37231	SHISA9	B4DS77	ENSG00000237515	729993	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:37234	TMEM231	Q9H6L2	ENSG00000205084	79583	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:37239	PIRT	P0C851	ENSG00000233670	644139			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:3724	FKBP8	Q14318	ENSG00000105701	23770			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:37244	SMIM24	O75264	ENSG00000095932	284422			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:37250	TARM1	B6A8C7	ENSG00000248385	441864	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:37263	TMEM150C	B9EJG8	ENSG00000249242	441027	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:37270	TMEM232	C9JQI7	ENSG00000186952	642987			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:37278	UPK3BL1	B0FP48	ENSG00000267368	100134938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:37279	TMEM229A	B2RXF0	ENSG00000234224	730130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:37280	PRRT4	C9JH25	ENSG00000224940	401399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:37284	AJM1	C9J069	ENSG00000232434	389813	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:37321	PRSS51	A0A1B0GVH4	ENSG00000253649	346702			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:374	AKAP4	Q5JQC9	ENSG00000147081	8852			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:37453	NPIPB11	E5RHQ5	ENSG00000254206	728888			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:3757	FLOT1	O75955	ENSG00000137312	10211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:3758	FLOT2	Q14254	ENSG00000132589	2319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:3760	FLRT1	Q9NZU1	ENSG00000126500	23769	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:3761	FLRT2	O43155	ENSG00000185070	23768	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:3762	FLRT3	Q9NZU0	ENSG00000125848	23767	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:3763	FLT1	P17948	ENSG00000102755	2321	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:37636	MS4A18	Q3C1V0	ENSG00000214782	728588			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:37646	KLRF2	D3W0D1	ENSG00000256797	100431172	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:3765	FLT3	P36888	ENSG00000122025	2322	1	1	0	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:3766	FLT3LG	P49771	ENSG00000090554	2323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:3767	FLT4	P35916	ENSG00000037280	2324	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:377	AKAP7	O43687	ENSG00000118507	9465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:3774	FMOD	Q06828	ENSG00000122176	2331			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:3778	FN1	P02751	ENSG00000115414	2335	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	unique	1	yes	0	0	0	0
HGNC:3788	FOLH1	Q04609	ENSG00000086205	2346	1	1	0	0	1	1	1	0	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:3791	FOLR1	P15328	ENSG00000110195	2348	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:3793	FOLR2	P14207	ENSG00000165457	2350	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:3795	FOLR3	P41439	ENSG00000110203	2352			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:38	ABCA8	O94911	ENSG00000141338	10351	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:380	AKR1A1	P14550	ENSG00000117448	10327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:38058	DEFB131B	A0A096LNP1	ENSG00000225805	100129216			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:3826	FPR1	P21462	ENSG00000171051	2357	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	0	1
HGNC:3827	FPR2	P25090	ENSG00000171049	2358	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	unique	1	yes	1	0	0	1
HGNC:3828	FPR3	P25089	ENSG00000187474	2359	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:38749	SDIM1	Q6ZPB5		100505705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:39	ABCA9	Q8IUA7	ENSG00000154258	10350	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:39051	ERVV-2	B6SEH9	ENSG00000268964	100271846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:39080	KCNJ18	B7U540	ENSG00000260458	100134444	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:39494	LGTN	P41214		100529141			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:39601	SMIM34	A8MWV9	ENSG00000243627	388820			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:3969	FSHR	P23945	ENSG00000170820	2492	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:3971	FST	P19883	ENSG00000134363	10468			0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:3972	FSTL1	Q12841	ENSG00000163430	11167	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:39755	MUC22	E2RYF6	ENSG00000261272	100507679	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:39814	DEFB130B	P0DP73	ENSG00000233050	100133267			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:3999	FTL	P02792	ENSG00000087086	2512			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:40	ABCB1	P08183	ENSG00000085563	5243	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:400	ALCAM	Q13740	ENSG00000170017	214	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:40021	TMEM35B	Q8NCS4	ENSG00000243749	100506144			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:40022	IFITM10	A6NMD0	ENSG00000244242	402778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:40023	MANSC4	A6NHS7	ENSG00000205693	100287284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	0	1
HGNC:40030	SMIM5	Q71RC9	ENSG00000204323	643008			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:40034	LRRC3C	A6NJW4	ENSG00000204913	100505591			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:40039	LGALS16	A8MUM7	ENSG00000249861	148003			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:40040	IGSF23	A1L1A6	ENSG00000216588	147710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:40042	TMEM238	C9JI98	ENSG00000233493	388564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:40048	C3orf80	F5H4A9	ENSG00000180044	401097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:4008	FUCA2	Q9BTY2	ENSG00000001036	2519			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:4013	FUT2	Q10981	ENSG00000176920	2524			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:4014	FUT3	P21217	ENSG00000171124	2525			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:4015	FUT4	P22083	ENSG00000196371	2526			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:4025	FXYD1	O00168	ENSG00000266964	5348	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:4026	FXYD2	P54710	ENSG00000137731	486	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:4027	FXYD3	Q14802	ENSG00000089356	5349	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:4028	FXYD4	P59646	ENSG00000150201	53828	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:4029	FXYD5	Q96DB9	ENSG00000089327	53827	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:4030	FXYD6	Q9H0Q3	ENSG00000137726	53826	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:4034	FXYD7	P58549	ENSG00000221946	53822	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:4035	ACKR1	Q16570	ENSG00000213088	2532	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	unique	1	yes	1	0	0	1
HGNC:4038	FZD1	Q9UP38	ENSG00000157240	8321	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4039	FZD10	Q9ULW2	ENSG00000111432	11211	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:4040	FZD2	Q14332	ENSG00000180340	2535	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	unique	1	yes	1	0	0	1
HGNC:4041	FZD3	Q9NPG1	ENSG00000104290	7976	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:4042	FZD4	Q9ULV1	ENSG00000174804	8322	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4043	FZD5	Q13467	ENSG00000163251	7855	0	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:4044	FZD6	O60353	ENSG00000164930	8323	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4045	FZD7	O75084	ENSG00000155760	8324	0	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	unique	1	yes	1	0	0	1
HGNC:4046	FZD8	Q9H461	ENSG00000177283	8325	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:4047	FZD9	O00144	ENSG00000188763	8326	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:4053	ISG15	P05161	ENSG00000187608	9636			0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	unique	0	yes	0	0	0	1
HGNC:4056	G6PC1	P35575	ENSG00000131482	2538			0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:4065	GAA	P10253	ENSG00000171298	2548	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	unique	1	yes	0	0	0	1
HGNC:4070	GABBR1	Q9UBS5	ENSG00000204681	2550	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4075	GABRA1	P14867	ENSG00000022355	2554	0	1	0	0	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:4076	GABRA2	P47869	ENSG00000151834	2555	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:4077	GABRA3	P34903	ENSG00000011677	2556	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:4078	GABRA4	P48169	ENSG00000109158	2557	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:4079	GABRA5	P31644	ENSG00000186297	2558	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:4080	GABRA6	Q16445	ENSG00000145863	2559	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4081	GABRB1	P18505	ENSG00000163288	2560	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4082	GABRB2	P47870	ENSG00000145864	2561	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:4083	GABRB3	P28472	ENSG00000166206	2562	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:4084	GABRD	O14764	ENSG00000187730	2563	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4085	GABRE	P78334	ENSG00000102287	2564	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4086	GABRG1	Q8N1C3	ENSG00000163285	2565	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:4087	GABRG2	P18507	ENSG00000113327	2566	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	unique	1	yes	1	0	0	1
HGNC:4088	GABRG3	Q99928	ENSG00000182256	2567	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:4089	GABRP	O00591	ENSG00000094755	2568	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4090	GABRR1	P24046	ENSG00000146276	2569	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4091	GABRR2	P28476	ENSG00000111886	2570	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4132	GALR1	P47211	ENSG00000166573	2587	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	unique	1	yes	1	0	0	1
HGNC:4133	GALR2	O43603	ENSG00000182687	8811	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	unique	1	yes	1	0	0	1
HGNC:4134	GALR3	O60755	ENSG00000128310	8484	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:4140	GAP43	P17677	ENSG00000172020	2596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:4141	GAPDH	P04406	ENSG00000111640	2597	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:4161	LRRC32	Q14392	ENSG00000137507	2615	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:4162	GARS1	P41250	ENSG00000106105	2617			0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:4165	GAS1	P54826	ENSG00000180447	2619	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4177	GBA1	P04062	ENSG00000177628	2629			0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	unique	0	yes	0	0	0	1
HGNC:4187	GC	P02774	ENSG00000145321	2638			0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:41907	STEAP1B	Q6NZ63	ENSG00000105889	256227			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:41911	SPATA31F1	Q6ZU69	ENSG00000205108	259308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:41913	SMIM10	Q96HG1	ENSG00000184785	644538			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:41915	SMIM9	A6NGZ8	ENSG00000203870	100132963	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:4192	GCGR	P47871	ENSG00000215644	2642	0	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	unique	1	yes	1	0	0	1
HGNC:42	ABCB11	O95342	ENSG00000073734	8647	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4206	OPN1MW	P04001	ENSG00000268221	2652	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:42398	C4B_2	P0C0L5	ENSG00000233312	100293534	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	unique	1	yes	0	0	0	1
HGNC:42400	NCR3LG1	Q68D85	ENSG00000188211	374383	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:4243	GFRA1	P56159	ENSG00000151892	2674	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4244	GFRA2	O00451	ENSG00000168546	2675	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4245	GFRA3	O60609	ENSG00000146013	2676	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4250	GGT1	P19440	ENSG00000100031	2678	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4253	GGTA1	Q4G0N0	ENSG00000204136	2681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:4259	GGT7	Q9UJ14	ENSG00000131067	2686	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:4260	GGT5	P36269	ENSG00000099998	2687	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:4263	GHR	P10912	ENSG00000112964	2690	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:4266	GHRHR	Q02643	ENSG00000106128	2692	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	unique	1	yes	1	1	1	1
HGNC:4267	GHSR	Q92847	ENSG00000121853	2693	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	0	1	0	unique	1	yes	1	0	0	1
HGNC:427	ALK	Q9UM73	ENSG00000171094	238	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:4271	GIPR	P48546	ENSG00000010310	2696	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	unique	1	yes	1	0	0	1
HGNC:4274	GJA1	P17302	ENSG00000152661	2697	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	0	0	0
HGNC:4277	GJA3	Q9Y6H8	ENSG00000121743	2700	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	0	0	0
HGNC:4278	GJA4	P35212	ENSG00000187513	2701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	0	0	0
