hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	triage_classical_receptor	triage_surface_yes	biogrid_literature_contacts	biogrid_literature_contacts_extracellular	iedb_any_bcell_assay	iedb_epitope_region	iedb_epitope_region_extracellular	iedb_exact_epitope	iedb_exact_epitope_extracellular	iedb_named_positive_binding	natural_ligand_mapped_contacts	natural_ligand_mapped_contacts_extracellular	pdbe_chembl_identity	pdbe_chemical_contacts	pdbe_chemical_contacts_extracellular	pdbe_gtopdb_supported_pair	pdbe_gtopdb_supported_pair_extracellular	sabdab_mapped_contacts	sabdab_mapped_contacts_extracellular	sabdab_target_complex	union_including_regions	union_including_regions_extracellular	union_mapped_sites	union_mapped_sites_extracellular
HGNC:6263	KCNJ2	P63252	ENSG00000123700	3759	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6264	KCNJ3	P48549	ENSG00000162989	3760	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6265	KCNJ4	P48050	ENSG00000168135	3761	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6266	KCNJ5	P48544	ENSG00000120457	3762	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6267	KCNJ6	P48051	ENSG00000157542	3763	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6269	KCNJ8	Q15842	ENSG00000121361	3764	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6270	KCNJ9	Q92806	ENSG00000162728	3765	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6272	KCNK1	O00180	ENSG00000135750	3775	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6275	KCNK13	Q9HB14	ENSG00000152315	56659	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:6279	KCNK4	Q9NYG8	ENSG00000182450	50801	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1
HGNC:6280	KCNK5	O95279	ENSG00000164626	8645	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6281	KCNK6	Q9Y257	ENSG00000099337	9424	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6282	KCNK7	Q9Y2U2	ENSG00000173338	10089	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6283	KCNK9	Q9NPC2	ENSG00000169427	51305	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6284	KCNMA1	Q12791	ENSG00000156113	3778	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6285	KCNMB1	Q16558	ENSG00000145936	3779	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6286	KCNMB2	Q9Y691	ENSG00000197584	10242	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6287	KCNMB3	Q9NPA1	ENSG00000171121	27094	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6289	KCNMB4	Q86W47	ENSG00000135643	27345	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6290	KCNN1	Q92952	ENSG00000105642	3780	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6291	KCNN2	Q9H2S1	ENSG00000080709	3781	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0
HGNC:6292	KCNN3	Q9UGI6	ENSG00000143603	3782	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6293	KCNN4	O15554	ENSG00000104783	3783	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0
HGNC:6294	KCNQ1	P51787	ENSG00000053918	3784	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:6296	KCNQ2	O43526	ENSG00000075043	3785	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6297	KCNQ3	O43525	ENSG00000184156	3786	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:6298	KCNQ4	P56696	ENSG00000117013	9132	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6299	KCNQ5	Q9NR82	ENSG00000185760	56479	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:630	SHROOM2	Q13796	ENSG00000146950	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6300	KCNS1	Q96KK3	ENSG00000124134	3787	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6301	KCNS2	Q9ULS6	ENSG00000156486	3788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6302	KCNS3	Q9BQ31	ENSG00000170745	3790	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6307	KDR	P35968	ENSG00000128052	3791	1	1	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1
HGNC:6308	KEL	P23276	ENSG00000197993	3792	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6323	KIF5A	Q12840	ENSG00000155980	3798	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6329	KIR2DL1	P43626	ENSG00000125498	3802	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:633	AQP1	P29972	ENSG00000240583	358	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6330	KIR2DL2	P43627		3803	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:6331	KIR2DL3	P43628	ENSG00000243772	3804	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:6332	KIR2DL4	Q99706	ENSG00000189013	3805	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6333	KIR2DS1	Q14954	ENSG00000276387	3806	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6334	KIR2DS2	P43631		100132285	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6335	KIR2DS3	Q14952		3808	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6336	KIR2DS4	P43632	ENSG00000221957	3809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6337	KIR2DS5	Q14953		3810	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6338	KIR3DL1	P43629	ENSG00000167633	3811	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6339	KIR3DL2	P43630	ENSG00000240403	3812	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:634	AQP2	P41181	ENSG00000167580	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6340	KIR3DS1	Q14943	ENSG00000275434	3813	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6342	KIT	P10721	ENSG00000157404	3815	1	1	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1
HGNC:6343	KITLG	P21583	ENSG00000049130	4254	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:6344	KL	Q9UEF7	ENSG00000133116	9365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:636	AQP3	Q92482	ENSG00000165272	360	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6368	KLK7	P49862	ENSG00000169035	5650	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:637	AQP4	P55087	ENSG00000171885	361	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:6373	KLRB1	Q12918	ENSG00000111796	3820	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6374	KLRC1	P26715	ENSG00000134545	3821	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6375	KLRC2	P26717	ENSG00000205809	3822	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6376	KLRC3	Q07444	ENSG00000205810	3823	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6377	KLRC4	O43908	ENSG00000183542	8302	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6378	KLRD1	Q13241	ENSG00000134539	3824	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:638	AQP5	P55064	ENSG00000161798	362	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:6380	KLRG1	Q96E93	ENSG00000139187	10219	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6383	KNG1	P01042	ENSG00000113889	3827	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
HGNC:6387	KLC1	Q07866	ENSG00000126214	3831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:639	AQP6	Q13520	ENSG00000086159	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:640	AQP7	O14520	ENSG00000165269	364	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6404	KPTN	Q9Y664	ENSG00000118162	11133	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6407	KRAS	P01116	ENSG00000133703	3845	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:6412	KRT1	P04264	ENSG00000167768	3848	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
HGNC:6413	KRT10	P13645	ENSG00000186395	3858	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:642	AQP8	O94778	ENSG00000103375	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:643	AQP9	O43315	ENSG00000103569	366	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6439	KRT2	P35908	ENSG00000172867	3849	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6441	KRT4	P19013	ENSG00000170477	3851	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:646	ARAF	P10398	ENSG00000078061	369	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6470	L1CAM	P32004	ENSG00000198910	3897	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6476	LAG3	P18627	ENSG00000089692	3902	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:6477	LAIR1	Q6GTX8	ENSG00000167613	3903	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6481	LAMA1	P25391	ENSG00000101680	284217	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6482	LAMA2	P24043	ENSG00000196569	3908	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6483	LAMA3	Q16787	ENSG00000053747	3909	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
HGNC:6484	LAMA4	Q16363	ENSG00000112769	3910	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6485	LAMA5	O15230	ENSG00000130702	3911	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
HGNC:6486	LAMB1	P07942	ENSG00000091136	3912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6487	LAMB2	P55268	ENSG00000172037	3913	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6490	LAMB3	Q13751	ENSG00000196878	3914	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6492	LAMC1	P11047	ENSG00000135862	3915	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6493	LAMC2	Q13753	ENSG00000058085	3918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6499	LAMP1	P11279	ENSG00000185896	3916	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0
HGNC:6501	LAMP2	P13473	ENSG00000005893	3920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6502	RPSA	P08865	ENSG00000168028	3921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:651	AREG	P15514	ENSG00000109321	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6513	LASP1	Q14847	ENSG00000002834	3927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6517	LBP	P18428	ENSG00000129988	3929	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:652	ARF1	P84077	ENSG00000143761	375	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6524	LCK	P06239	ENSG00000182866	3932	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6528	LCP1	P13796	ENSG00000136167	3936	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
HGNC:6529	LCP2	Q13094	ENSG00000043462	3937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6530	LCT	P09848	ENSG00000115850	3938	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6547	LDLR	P01130	ENSG00000130164	3949	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
HGNC:655	ARF4	P18085	ENSG00000168374	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6553	LEP	P41159	ENSG00000174697	3952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0
HGNC:6554	LEPR	P48357	ENSG00000116678	3953	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:6563	LGALS3	P17931	ENSG00000131981	3958	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	0	1	0
HGNC:6564	LGALS3BP	Q08380	ENSG00000108679	3959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6569	LGALS8	O00214	ENSG00000116977	3964	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6585	LHCGR	P22888	ENSG00000138039	3973	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1
HGNC:6587	LHFPL1	Q86WI0	ENSG00000182508	340596	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6588	LHFPL2	Q6ZUX7	ENSG00000145685	10184	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:659	ARF6	P62330	ENSG00000165527	382	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6597	LIFR	P42702	ENSG00000113594	3977	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6602	LILRA1	O75019	ENSG00000104974	11024	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6603	LILRA2	Q8N149	ENSG00000239998	11027	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6605	LILRB1	Q8NHL6	ENSG00000104972	10859	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6606	LILRB2	Q8N423	ENSG00000131042	10288	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:6607	LILRB3	O75022	ENSG00000204577	11025	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:6608	LILRB4	Q8NHJ6	ENSG00000186818	11006	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:6609	LILRB5	O75023	ENSG00000105609	10990	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6610	LIM2	P55344	ENSG00000105370	3982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6623	LIPG	Q9Y5X9	ENSG00000101670	9388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6633	LMCD1	Q9NZU5	ENSG00000071282	29995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6646	LMO7	Q8WWI1	ENSG00000136153	4008	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6656	LNPEP	Q9UIQ6	ENSG00000113441	4012	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:6657	LNX1	Q8TBB1	ENSG00000072201	84708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6663	LORICRIN	P23490	ENSG00000203782	4014	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6664	LOX	P28300	ENSG00000113083	4015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:667	RHOA	P61586	ENSG00000067560	387	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6677	LPL	P06858	ENSG00000175445	4023	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0
HGNC:6678	LPO	P22079	ENSG00000167419	4025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6679	LPP	Q93052	ENSG00000145012	4026	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:668	RHOB	P62745	ENSG00000143878	388	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:6685	LRAT	O95237	ENSG00000121207	9227	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:669	RHOC	P08134	ENSG00000155366	389	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6690	IRAG2	Q12912	ENSG00000118308	4033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6692	LRP1	Q07954	ENSG00000123384	4035	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
HGNC:6693	LRP1B	Q9NZR2	ENSG00000168702	53353	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6694	LRP2	P98164	ENSG00000081479	4036	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6695	LRP3	O75074	ENSG00000130881	4037	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6696	LRP4	O75096	ENSG00000134569	4038	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:6700	LRP8	Q14114	ENSG00000157193	7804	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:6701	LRPAP1	P30533	ENSG00000163956	4043	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6703	LRRFIP2	Q9Y608	ENSG00000093167	9209	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6705	LSAMP	Q13449	ENSG00000185565	4045	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6711	LTB	Q06643	ENSG00000227507	4050	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
HGNC:6713	LTB4R	Q15722	ENSG00000213903	1241	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0
HGNC:6714	LTBP1	Q14766	ENSG00000049323	4052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6716	LTBP3	Q9NS15	ENSG00000168056	4054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6718	LTBR	P36941	ENSG00000111321	4055	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1
HGNC:6720	LTF	P02788	ENSG00000012223	4057	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0
HGNC:6721	LTK	P29376	ENSG00000062524	4058	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1
HGNC:6722	BCAM	P50895	ENSG00000187244	4059	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
HGNC:6724	LUM	P51884	ENSG00000139329	4060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6726	CD180	Q99467	ENSG00000134061	4064	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6727	LY6E	Q16553	ENSG00000160932	4061	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6728	LY6H	O94772	ENSG00000176956	4062	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6729	LY75	O60449	ENSG00000054219	4065	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6730	LY9	Q9HBG7	ENSG00000122224	4063	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6731	NCR1	O76036	ENSG00000189430	9437	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:6732	NCR2	O95944	ENSG00000096264	9436	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6735	LYN	P07948	ENSG00000254087	4067	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6752	M6PR	P20645	ENSG00000003056	4074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6759	MARCKS	P29966	ENSG00000277443	4082	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6765	MADCAM1	Q13477	ENSG00000099866	8174	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:6766	MADD	Q8WXG6	ENSG00000110514	8567	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6783	MAG	P20916	ENSG00000105695	4099	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:68	ABCD4	O14678	ENSG00000119688	5826	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:681	ARHGEF1	Q92888	ENSG00000076928	9138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6817	MAL	P21145	ENSG00000172005	4118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:682	ARHGEF2	Q92974	ENSG00000116584	9181	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:6824	MAN2A1	Q16706	ENSG00000112893	4124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:6825	MAN2A2	P49641	ENSG00000196547	4122	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
