gene_symbol	hgnc_id	uniprot_acc	ensembl_gene	ncbi_gene_id	n_db_votes	uniprot_flag	go_flag	surfy_flag	cspa_flag	hpa_flag	deeptmhmm_flag	compartments_flag	sonnet_verdict	sonnet_confidence	sonnet_reason	pubmed_verdict	pubmed_confidence	source
KNSTRN	HGNC:30767	Q9Y448	ENSG00000128944	90417	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
KNTC1	HGNC:17255	P50748	ENSG00000184445	9735	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
KPTN	HGNC:6404	Q9Y664	ENSG00000118162	11133	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
KRABD5	HGNC:26987	Q7Z2F6	ENSG00000197302	124411	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
KRAS	HGNC:6407	P01116	ENSG00000133703	3845	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
KRT2	HGNC:6439	P35908	ENSG00000172867	3849	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
KRT4	HGNC:6441	P19013	ENSG00000170477	3851	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
KRT75	HGNC:24431	O95678	ENSG00000170454	9119	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
KRT77	HGNC:20411	Q7Z794	ENSG00000189182	374454	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
KRTAP25-1	HGNC:34003	Q3LHN0	ENSG00000232263	100131902	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
LAMA1	HGNC:6481	P25391	ENSG00000101680	284217	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
LAMA2	HGNC:6482	P24043	ENSG00000196569	3908	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
LAMA5	HGNC:6485	O15230	ENSG00000130702	3911	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
LAMB1	HGNC:6486	P07942	ENSG00000091136	3912	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
LAMB2	HGNC:6487	P55268	ENSG00000172037	3913	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
LAMB3	HGNC:6490	Q13751	ENSG00000196878	3914	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
LAMC1	HGNC:6492	P11047	ENSG00000135862	3915	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
LAMC2	HGNC:6493	Q13753	ENSG00000058085	3918	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
LAMTOR1	HGNC:26068	Q6IAA8	ENSG00000149357	55004	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
LAPTM4A	HGNC:6924	Q15012	ENSG00000068697	9741	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
LASP1	HGNC:6513	Q14847	ENSG00000002834	3927	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
LBP	HGNC:6517	P18428	ENSG00000129988	3929	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
LCE1D	HGNC:29465	Q5T752	ENSG00000172155	353134	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
LCK	HGNC:6524	P06239	ENSG00000182866	3932	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
LCP2	HGNC:6529	Q13094	ENSG00000043462	3937	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
LDLRAP1	HGNC:18640	Q5SW96	ENSG00000157978	26119	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
LENG1	HGNC:15502	Q96BZ8	ENSG00000105617	79165	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
LEP	HGNC:6553	P41159	ENSG00000174697	3952	1	0	0	0	0	1	0	0	no	high	secreted_only			m1_only
LIMA1	HGNC:24636	Q9UHB6	ENSG00000050405	51474	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
LMCD1	HGNC:6633	Q9NZU5	ENSG00000071282	29995	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
LMO7	HGNC:6646	Q8WWI1	ENSG00000136153	4008	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
LMTK2	HGNC:17880	Q8IWU2	ENSG00000164715	22853	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
LONRF1	HGNC:26302	Q17RB8	ENSG00000154359	91694	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
LONRF3	HGNC:21152	Q496Y0	ENSG00000175556	79836	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
LORICRIN	HGNC:6663	P23490	ENSG00000203782	4014	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
LPCAT1	HGNC:25718	Q8NF37	ENSG00000153395	79888	1	1	0	0	0	0	0	0	no	high	endomembrane_resident	no	high	m1_only
LPCAT2	HGNC:26032	Q7L5N7	ENSG00000087253	54947	1	1	0	0	0	0	0	0	no	high	endomembrane_resident	no	high	m1_only
LPIN1	HGNC:13345	Q14693	ENSG00000134324	23175	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
LPIN2	HGNC:14450	Q92539	ENSG00000101577	9663	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
LPO	HGNC:6678	P22079	ENSG00000167419	4025	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
LPP	HGNC:6679	Q93052	ENSG00000145012	4026	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
LRAT	HGNC:6685	O95237	ENSG00000121207	9227	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
LRBA	HGNC:1742	P50851	ENSG00000198589	987	1	1	0	0	0	0	0	0	no	high	cytoplasmic			m1_only
LRCH2	HGNC:29292	Q5VUJ6	ENSG00000130224	57631	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
LRPAP1	HGNC:6701	P30533	ENSG00000163956	4043	1	1	0	0	0	0	0	0	no	high	secreted_only			m1_only
LRRC46	HGNC:25047	Q96FV0	ENSG00000141294	90506	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
LRRC7	HGNC:18531	Q96NW7	ENSG00000033122	57554	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
LRRC9	HGNC:19848	Q6ZRR7	ENSG00000131951	341883	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
LRRFIP2	HGNC:6703	Q9Y608	ENSG00000093167	9209	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
LRRK2	HGNC:18618	Q5S007	ENSG00000188906	120892	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
LTBP3	HGNC:6716	Q9NS15	ENSG00000168056	4054	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
LUM	HGNC:6724	P51884	ENSG00000139329	4060	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
LUZP2	HGNC:23206	Q86TE4	ENSG00000187398	338645	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
LYSET	HGNC:20218	Q8N6I4	ENSG00000153485	26175	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
LYST	HGNC:1968	Q99698	ENSG00000143669	1130	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
LZTS1	HGNC:13861	Q9Y250	ENSG00000061337	11178	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MAGEE1	HGNC:24934	Q9HCI5	ENSG00000198934	57692	1	0	1	0	0	0	0	0	no	high	nuclear			m1_only
MAGI1	HGNC:946	Q96QZ7	ENSG00000151276	9223	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
MAP2	HGNC:6839	P11137	ENSG00000078018	4133	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MAP2K1	HGNC:6840	Q02750	ENSG00000169032	5604	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MAP2K2	HGNC:6842	P36507	ENSG00000126934	5605	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
MAP2K4	HGNC:6844	P45985	ENSG00000065559	6416	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MAP3K12	HGNC:6851	Q12852	ENSG00000139625	7786	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MAP3K21	HGNC:29798	Q5TCX8	ENSG00000143674	84451	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MAP3K6	HGNC:6858	O95382	ENSG00000142733	9064	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MAP3K7	HGNC:6859	O43318	ENSG00000135341	6885	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MAP4K1	HGNC:6863	Q92918	ENSG00000104814	11184	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MAP4K2	HGNC:6864	Q12851	ENSG00000168067	5871	1	1	0	0	0	0	0	0	no	high	cytoplasmic			m1_only
MAP7	HGNC:6869	Q14244	ENSG00000135525	9053	1	1	0	0	0	0	0	0	no	high	cytoplasmic			m1_only
MAPK1	HGNC:6871	P28482	ENSG00000100030	5594	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
MAPK15	HGNC:24667	Q8TD08	ENSG00000181085	225689	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MAPK3	HGNC:6877	P27361	ENSG00000102882	5595	1	0	1	0	0	0	0	1	no	high	cytoplasmic			m1_only
MAPK8IP1	HGNC:6882	Q9UQF2	ENSG00000121653	9479	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MARCHF1	HGNC:26077	Q8TCQ1	ENSG00000145416	55016	1	1	0	0	0	0	0	0	no	high	endomembrane_resident	no	high	m1_only
MARCHF2	HGNC:28038	Q9P0N8	ENSG00000099785	51257	1	1	0	0	0	0	0	0	no	high	endomembrane_resident	no	medium	m1_only
MARCHF6	HGNC:30550	O60337	ENSG00000145495	10299	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
MARCKSL1	HGNC:7142	P49006	ENSG00000175130	65108	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
MASTL	HGNC:19042	Q96GX5	ENSG00000120539	84930	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
MAT2B	HGNC:6905	Q9NZL9	ENSG00000038274	27430	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MATCAP2	HGNC:22206	Q8NCT3	ENSG00000164542	23366	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MCF2	HGNC:6940	P10911	ENSG00000101977	4168	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MCF2L	HGNC:14576	O15068	ENSG00000126217	23263	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
MEF2B	HGNC:6995	Q02080	ENSG00000213999	100271849	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
MEFV	HGNC:6998	O15553	ENSG00000103313	4210	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MEN1	HGNC:7010	O00255	ENSG00000133895	4221	1	0	1	0	0	0	0	0	no	high	nuclear			m1_only
MEPCE	HGNC:20247	Q7L2J0	ENSG00000146834	56257	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
METAP1	HGNC:15789	P53582	ENSG00000164024	23173	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
METAP2	HGNC:16672	P50579	ENSG00000111142	10988	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
METTL9	HGNC:24586	Q9H1A3	ENSG00000197006	51108	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MFSD1	HGNC:25874	Q9H3U5	ENSG00000118855	64747	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
MFSD12	HGNC:28299	Q6NUT3	ENSG00000161091	126321	1	0	0	1	0	0	1	0	no	high	endomembrane_resident			m1_only
MGAT4C	HGNC:30871	Q9UBM8	ENSG00000182050	25834	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
MIA3	HGNC:24008	Q5JRA6	ENSG00000154305	375056	1	0	0	0	1	0	1	0	no	high	endomembrane_resident			m1_only
MICALL1	HGNC:29804	Q8N3F8	ENSG00000100139	85377	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MIMS2	HGNC:16102	Q96KR6	ENSG00000124098	116151	1	0	0	0	0	1	0	0	no	high	mitochondrial_internal			m1_only
MINPP1	HGNC:7102	Q9UNW1	ENSG00000107789	9562	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
MISP	HGNC:27000	Q8IVT2	ENSG00000099812	126353	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MKLN1	HGNC:7109	Q9UL63	ENSG00000128585	4289	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MKRN3	HGNC:7114	Q13064	ENSG00000179455	7681	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
MLF1	HGNC:7125	P58340	ENSG00000178053	4291	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MLST8	HGNC:24825	Q9BVC4	ENSG00000167965	64223	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MMACHC	HGNC:24525	Q9Y4U1	ENSG00000132763	25974	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MMGT1	HGNC:28100	Q8N4V1	ENSG00000169446	93380	1	0	0	0	1	0	0	0	no	high	endomembrane_resident			m1_only
MMP10	HGNC:7156	P09238	ENSG00000166670	4319	1	0	0	0	0	1	0	0	no	high	secreted_only			m1_only
MMP13	HGNC:7159	P45452	ENSG00000137745	4322	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
MOAP1	HGNC:16658	Q96BY2	ENSG00000165943	64112	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MORN3	HGNC:29807	Q6PF18	ENSG00000139714	283385	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
MPI	HGNC:7216	P34949	ENSG00000178802	4351	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MPP1	HGNC:7219	Q00013	ENSG00000130830	4354	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
MPP2	HGNC:7220	Q14168	ENSG00000108852	4355	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
MRNIP	HGNC:30817	Q6NTE8	ENSG00000161010	51149	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
MRPS18B	HGNC:14516	Q9Y676	ENSG00000204568	28973	1	0	0	0	0	1	0	0	no	high	mitochondrial_internal			m1_only
MTCP1	HGNC:7423	P56278	ENSG00000214827	4515	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MTFR1L	HGNC:28836	Q9H019	ENSG00000117640	56181	1	0	0	0	0	1	0	0	no	high	mitochondrial_internal			m1_only
MTHFR	HGNC:7436	P42898	ENSG00000177000	4524	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MTM1	HGNC:7448	Q13496	ENSG00000171100	4534	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MTMR2	HGNC:7450	Q13614	ENSG00000087053	8898	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
MTPN	HGNC:15667	P58546	ENSG00000105887	136319	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MTSS1	HGNC:20443	O43312	ENSG00000170873	9788	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
MTSS2	HGNC:25094	Q765P7	ENSG00000132613	92154	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
MTTP	HGNC:7467	P55157	ENSG00000138823	4547	1	0	1	0	0	0	0	0	no	high	endomembrane_resident			m1_only
MVD	HGNC:7529	P53602	ENSG00000167508	4597	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MYD88	HGNC:7562	Q99836	ENSG00000172936	4615	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
MYH10	HGNC:7568	P35580	ENSG00000133026	4628	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
MYH11	HGNC:7569	P35749	ENSG00000133392	4629	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MYL4	HGNC:7585	P12829	ENSG00000198336	4635	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MYO10	HGNC:7593	Q9HD67	ENSG00000145555	4651	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MYO1A	HGNC:7595	Q9UBC5	ENSG00000166866	4640	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
MYO1B	HGNC:7596	O43795	ENSG00000128641	4430	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
MYO1D	HGNC:7598	O94832	ENSG00000176658	4642	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
MYO1E	HGNC:7599	Q12965	ENSG00000157483	4643	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
MYO3A	HGNC:7601	Q8NEV4	ENSG00000095777	53904	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MYO5B	HGNC:7603	Q9ULV0	ENSG00000167306	4645	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
MYO9A	HGNC:7608	B2RTY4	ENSG00000066933	4649	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
N4BP2	HGNC:29851	Q86UW6	ENSG00000078177	55728	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NAB1	HGNC:7626	Q13506	ENSG00000138386	4664	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
NAIP	HGNC:7634	Q13075	ENSG00000249437	4671	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
NAP1L2	HGNC:7638	Q9ULW6	ENSG00000186462	4674	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
NAPG	HGNC:7642	Q99747	ENSG00000134265	8774	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NCF1	HGNC:7660	P14598	ENSG00000158517	653361	1	0	1	0	0	0	0	1	no	high	inner_leaflet_anchored			m1_only
NCF2	HGNC:7661	P19878	ENSG00000116701	4688	1	0	1	0	0	0	0	1	no	high	inner_leaflet_anchored			m1_only
NCF4	HGNC:7662	Q15080	ENSG00000100365	4689	1	0	1	0	0	0	0	1	no	high	cytoplasmic			m1_only
NCKAP1	HGNC:7666	Q9Y2A7	ENSG00000061676	10787	1	1	0	0	0	0	0	0	no	high	cytoplasmic			m1_only
NCKAP5	HGNC:29847	O14513	ENSG00000176771	344148	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NCLN	HGNC:26923	Q969V3	ENSG00000125912	56926	1	0	0	0	1	0	1	0	no	high	endomembrane_resident			m1_only
NCOA1	HGNC:7668	Q15788	ENSG00000084676	8648	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
NCS1	HGNC:3953	P62166	ENSG00000107130	23413	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
NDFIP2	HGNC:18537	Q9NV92	ENSG00000102471	54602	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
NDP	HGNC:7678	Q00604	ENSG00000124479	4693	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only
NDRG4	HGNC:14466	Q9ULP0	ENSG00000103034	65009	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
NEDD4	HGNC:7727	P46934	ENSG00000069869	4734	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
NEDD4L	HGNC:7728	Q96PU5	ENSG00000049759	23327	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
NEK3	HGNC:7746	P51956	ENSG00000136098	4752	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NEMP1	HGNC:29001	O14524	ENSG00000166881	23306	1	0	0	1	0	0	1	0	no	high	nuclear_envelope			m1_only
NEXN	HGNC:29557	Q0ZGT2	ENSG00000162614	91624	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NF1	HGNC:7765	P21359	ENSG00000196712	4763	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
NF2	HGNC:7773	P35240	ENSG00000186575	4771	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
NFKBID	HGNC:15671	Q8NI38	ENSG00000167604	84807	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
NGEF	HGNC:7807	Q8N5V2	ENSG00000066248	25791	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NHERF4	HGNC:19891	Q86UT5	ENSG00000172367	79849	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
NIBAN1	HGNC:16784	Q9BZQ8	ENSG00000135842	116496	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NIBAN2	HGNC:25282	Q96TA1	ENSG00000136830	64855	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NKD2	HGNC:17046	Q969F2	ENSG00000145506	85409	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
NKX2-8	HGNC:16364	O15522	ENSG00000136327	26257	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
NLK	HGNC:29858	Q9UBE8	ENSG00000087095	51701	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NLRC4	HGNC:16412	Q9NPP4	ENSG00000091106	58484	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NLRP10	HGNC:21464	Q86W26	ENSG00000182261	338322	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
NMB	HGNC:7842	P08949	ENSG00000197696	4828	1	0	0	0	0	1	0	0	no	high	secreted_only			m1_only
NME5	HGNC:7853	P56597	ENSG00000112981	8382	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NMT1	HGNC:7857	P30419	ENSG00000136448	4836	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NMT2	HGNC:7858	O60551	ENSG00000152465	9397	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NOAZFP	HGNC:15462	Q9Y3S2	ENSG00000109445	27309	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
NOS1AP	HGNC:16859	O75052	ENSG00000198929	9722	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
NOS3	HGNC:7876	P29474	ENSG00000164867	4846	1	0	1	0	0	0	0	1	no	high	inner_leaflet_anchored			m1_only
NOXA1	HGNC:10668	Q86UR1	ENSG00000188747	10811	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
NOXO1	HGNC:19404	Q8NFA2	ENSG00000196408	124056	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
NOXRED1	HGNC:20487	Q6NXP6	ENSG00000165555	122945	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NPL	HGNC:16781	Q9BXD5	ENSG00000135838	80896	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NR2C1	HGNC:7971	P13056	ENSG00000120798	7181	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
NRAS	HGNC:7989	P01111	ENSG00000213281	4893	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
NSFL1C	HGNC:15912	Q9UNZ2	ENSG00000088833	55968	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NT5C1B	HGNC:17818	Q96P26	ENSG00000185013	93034	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
NUDCD3	HGNC:22208	Q8IVD9	ENSG00000015676	23386	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
OAS3	HGNC:8088	Q9Y6K5	ENSG00000111331	4940	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
OBSCN	HGNC:15719	Q5VST9	ENSG00000154358	84033	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only
OCM	HGNC:8105	P0CE72	ENSG00000122543	654231	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
OCM2	HGNC:34396	P0CE71	ENSG00000135175	4951	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
OGN	HGNC:8126	P20774	ENSG00000106809	4969	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
OGT	HGNC:8127	O15294	ENSG00000147162	8473	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
OLFML3	HGNC:24956	Q9NRN5	ENSG00000116774	56944	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
OPHN1	HGNC:8148	O60890	ENSG00000079482	4983	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
ORM1	HGNC:8498	P02763	ENSG00000229314	5004	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only
ORMDL1	HGNC:16036	Q9P0S3	ENSG00000128699	94101	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
ORMDL2	HGNC:16037	Q53FV1	ENSG00000123353	29095	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
OSBPL10	HGNC:16395	Q9BXB5	ENSG00000144645	114884	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
OSBPL2	HGNC:15761	Q9H1P3	ENSG00000130703	9885	1	0	1	0	0	0	0	0	no	high	endomembrane_resident			m1_only
OSBPL6	HGNC:16388	Q9BZF3	ENSG00000079156	114880	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
OSBPL7	HGNC:16387	Q9BZF2	ENSG00000006025	114881	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
OSR2	HGNC:15830	Q8N2R0	ENSG00000164920	116039	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only
OSTC	HGNC:24448	Q9NRP0	ENSG00000198856	58505	1	1	0	0	0	0	0	0	no	high	endomembrane_resident			m1_only
OTOF	HGNC:8515	Q9HC10	ENSG00000115155	9381	1	1	0	0	0	0	0	0	no	high	cytoplasmic			m1_only
OTOG	HGNC:8516	Q6ZRI0	ENSG00000188162	340990	1	1	0	0	0	0	0	0	no	high	secreted_only			m1_only
P3H1	HGNC:19316	Q32P28	ENSG00000117385	64175	1	0	0	0	1	0	0	0	no	high	endomembrane_resident			m1_only
P3H3	HGNC:19318	Q8IVL6	ENSG00000110811	10536	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
PACS1	HGNC:30032	Q6VY07	ENSG00000175115	55690	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PACSIN1	HGNC:8570	Q9BY11	ENSG00000124507	29993	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only
PAIP1	HGNC:16945	Q9H074	ENSG00000172239	10605	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PAK1	HGNC:8590	Q13153	ENSG00000149269	5058	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PAK4	HGNC:16059	O96013	ENSG00000130669	10298	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PARP6	HGNC:26921	Q2NL67	ENSG00000137817	56965	1	0	0	0	0	1	0	0	no	high	endomembrane_resident			m1_only
PARVB	HGNC:14653	Q9HBI1	ENSG00000188677	29780	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
PCBD2	HGNC:24474	Q9H0N5	ENSG00000132570	84105	1	0	0	0	0	1	0	0	no	high	mitochondrial_internal			m1_only
PCLO	HGNC:13406	Q9Y6V0	ENSG00000186472	27445	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only
