gene_symbol	hgnc_id	uniprot_acc	ensembl_gene	ncbi_gene_id	n_db_votes	uniprot_flag	go_flag	surfy_flag	cspa_flag	hpa_flag	deeptmhmm_flag	compartments_flag	sonnet_verdict	sonnet_confidence	sonnet_reason	pubmed_verdict	pubmed_confidence	source
SLC7A10	HGNC:11058	Q9NS82	ENSG00000130876	56301	1	0	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC7A11	HGNC:11059	Q9UPY5	ENSG00000151012	23657	2	1	1	0	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC7A13	HGNC:23092	Q8TCU3	ENSG00000164893	157724	1	1	0	0	0	0	0	0	yes	medium	multipass_with_exposed_loops			m1_and_sonnet
SLC7A14	HGNC:29326	Q8TBB6	ENSG00000013293	57709	1	0	0	1	0	0	1	0	no	medium	endomembrane_resident			m1_only
SLC7A2	HGNC:11060	P52569	ENSG00000003989	6542	4	1	0	1	1	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC7A3	HGNC:11061	Q8WY07	ENSG00000165349	84889	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC7A4	HGNC:11062	O43246	ENSG00000099960	6545	2	0	0	1	0	1	1	0	yes	medium	multipass_with_exposed_loops			m1_and_sonnet
SLC7A5	HGNC:11063	Q01650	ENSG00000103257	8140	5	1	1	1	1	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC7A6	HGNC:11064	Q92536	ENSG00000103064	9057	3	1	0	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC7A7	HGNC:11065	Q9UM01	ENSG00000155465	9056	2	1	1	0	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC7A8	HGNC:11066	Q9UHI5	ENSG00000092068	23428	2	1	1	0	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC7A9	HGNC:11067	P82251	ENSG00000021488	11136	3	1	1	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC8A1	HGNC:11068	P32418	ENSG00000183023	6546	5	1	1	1	1	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC8A2	HGNC:11069	Q9UPR5	ENSG00000118160	6543	3	1	1	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC8A3	HGNC:11070	P57103	ENSG00000100678	6547	3	1	1	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC8B1	HGNC:26175	Q6J4K2	ENSG00000089060	80024	3	1	0	1	1	0	1	0	no	high	mitochondrial_internal			m1_only
SLC9A1	HGNC:11071	P19634	ENSG00000090020	6548	5	1	1	1	1	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC9A2	HGNC:11072	Q9UBY0	ENSG00000115616	6549	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC9A3	HGNC:11073	P48764	ENSG00000066230	6550	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC9A4	HGNC:11077	Q6AI14	ENSG00000180251	389015	3	1	1	0	0	1	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLC9A5	HGNC:11078	Q14940	ENSG00000135740	6553	2	1	0	0	0	1	0	0	contextual	medium	dual_localization			m1_and_sonnet
SLC9A6	HGNC:11079	Q92581	ENSG00000198689	10479	2	0	0	1	0	1	1	0	no	high	endomembrane_resident			m1_only
SLC9A7	HGNC:17123	Q96T83	ENSG00000065923	84679	2	0	0	1	1	0	1	0	no	high	endomembrane_resident			m1_only
SLC9A8	HGNC:20728	Q9Y2E8	ENSG00000197818	23315	2	1	1	0	0	0	0	0	no	high	endomembrane_resident			m1_only
SLC9B1	HGNC:24244	Q4ZJI4	ENSG00000164037	150159	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
SLC9B2	HGNC:25143	Q86UD5	ENSG00000164038	133308	2	1	0	0	0	1	0	0	no	medium	endomembrane_resident			m1_only
SLC9C1	HGNC:31401	Q4G0N8	ENSG00000172139	285335	1	1	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
SLC9C2	HGNC:28664	Q5TAH2	ENSG00000162753	284525	1	0	0	0	0	1	0	0	yes	low	multipass_with_exposed_loops			m1_and_sonnet
SLC9D1	HGNC:20329	Q6UWJ1	ENSG00000150403	55002	2	0	0	1	1	0	1	0	no	medium	endomembrane_resident			m1_only
SLCO1A2	HGNC:10956	P46721	ENSG00000084453	6579	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLCO1B1	HGNC:10959	Q9Y6L6	ENSG00000134538	10599	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLCO1B3	HGNC:10961	Q9NPD5	ENSG00000111700	28234	4	1	1	1	0	1	1	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
SLCO1B3-SLCO1B7	HGNC:54403	F5H094	ENSG00000257046	115072896	2	1	1	0	0	0	0	0	contextual	low	cell_state_induced			m1_and_sonnet
SLCO1C1	HGNC:13819	Q9NYB5	ENSG00000139155	53919	3	1	1	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLCO2A1	HGNC:10955	Q92959	ENSG00000174640	6578	4	1	1	1	1	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLCO2B1	HGNC:10962	O94956	ENSG00000137491	11309	3	1	1	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLCO3A1	HGNC:10952	Q9UIG8	ENSG00000176463	28232	4	1	1	1	1	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLCO4A1	HGNC:10953	Q96BD0	ENSG00000101187	28231	5	1	1	1	1	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLCO4C1	HGNC:23612	Q6ZQN7	ENSG00000173930	353189	5	1	1	1	1	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SLCO5A1	HGNC:19046	Q9H2Y9	ENSG00000137571	81796	4	1	1	1	0	1	1	0	yes	medium	multipass_with_exposed_loops			m1_and_sonnet
SLCO6A1	HGNC:23613	Q86UG4	ENSG00000205359	133482	3	1	1	1	0	0	1	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
SLIT2	HGNC:11086	O94813	ENSG00000145147	9353	2	0	1	0	1	0	0	0	no	high	secreted_only			m1_only
SLIT3	HGNC:11087	O75094	ENSG00000184347	6586	2	0	0	0	1	1	0	0	no	high	secreted_only			m1_only
SLITRK1	HGNC:20297	Q96PX8	ENSG00000178235	114798	3	1	1	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
SLITRK2	HGNC:13449	Q9H156	ENSG00000185985	84631	3	1	0	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
SLITRK3	HGNC:23501	O94933	ENSG00000121871	22865	4	1	1	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
SLITRK4	HGNC:23502	Q8IW52	ENSG00000179542	139065	3	1	0	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
SLITRK5	HGNC:20295	O94991	ENSG00000165300	26050	2	1	0	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
SLITRK6	HGNC:23503	Q9H5Y7	ENSG00000184564	84189	5	1	1	1	1	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
SLMAP	HGNC:16643	Q14BN4	ENSG00000163681	7871	1	1	0	0	0	0	0	0	no	medium	endomembrane_resident			m1_only
SLURP2	HGNC:25549	P0DP57	ENSG00000283992	432355	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMAGP	HGNC:26918	Q0VAQ4	ENSG00000170545	57228	2	1	0	0	0	1	0	0	yes	medium	classical_surface_receptor			m1_and_sonnet
SMC3	HGNC:2468	Q9UQE7	ENSG00000108055	9126	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMCO1	HGNC:27407	Q147U7	ENSG00000214097	255798	0	0	0	0	0	0	0	0	yes	low	classical_surface_receptor			sonnet_only
SMCO2	HGNC:34448	A6NFE2	ENSG00000165935	341346	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMCO3	HGNC:34401	A2RU48	ENSG00000179256	440087	1	0	0	0	0	1	0	0	contextual	low	other			m1_and_sonnet
SMCO4	HGNC:24810	Q9NRQ5	ENSG00000166002	56935	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMIM1	HGNC:44204	B2RUZ4	ENSG00000235169	388588	2	1	1	0	0	0	0	0	yes	high	classical_surface_receptor			m1_and_sonnet
SMIM10	HGNC:41913	Q96HG1	ENSG00000184785	644538	0	0	0	0	0	0	0	0	contextual	low	other			sonnet_only
SMIM10L2A	HGNC:34499	P0DMW4	ENSG00000178947	399668	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMIM10L2B	HGNC:34500	P0DMW5	ENSG00000196972	644596	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMIM10L3	HGNC:56768	A0A0C4DGP1	ENSG00000286075	122526779	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
SMIM17	HGNC:27114	P0DL12	ENSG00000268182	147670	0	0	0	0	0	0	0	0	contextual	low	other			sonnet_only
SMIM18	HGNC:42973	P0DKX4	ENSG00000253457	100507341	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMIM21	HGNC:27598	Q3B7S5	ENSG00000206026	284274	0	0	0	0	0	0	0	0	contextual	low	other			sonnet_only
SMIM23	HGNC:34440	A6NLE4	ENSG00000185662	644994	1	1	0	0	0	0	0	0	contextual	low	dual_localization			m1_and_sonnet
SMIM24	HGNC:37244	O75264	ENSG00000095932	284422	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
SMIM28	HGNC:53434	A0A1B0GU29	ENSG00000262543	110806279	0	0	0	0	0	0	0	0	contextual	low	other			sonnet_only
SMIM29	HGNC:1340	Q86T20	ENSG00000186577	221491	0	0	0	0	0	0	0	0	contextual	low	other			sonnet_only
SMIM30	HGNC:48953	A4D0T7	ENSG00000214194	401397	1	1	0	0	0	0	0	0	no	medium	endomembrane_resident			m1_only
SMIM31	HGNC:49638	A0A1B0GVY4	ENSG00000248771	100505989	0	0	0	0	0	0	0	0	no	low	endomembrane_resident	contextual	low	sonnet_only
SMIM32	HGNC:53640	A0A1B0GUA5	ENSG00000271824	389332	0	0	0	0	0	0	0	0	contextual	low	other			sonnet_only
SMIM33	HGNC:53645	A0A1B0GW64	ENSG00000283288	111064649	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMIM34	HGNC:39601	A8MWV9	ENSG00000243627	388820	0	0	0	0	0	0	0	0	contextual	low	other			sonnet_only
SMIM35	HGNC:44179	A0A1B0GVV1	ENSG00000255274	100526771	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMIM36	HGNC:53654	A0A1B0GVT2	ENSG00000261873	101927367	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMIM38	HGNC:54074	A0A286YFK9	ENSG00000284713	107984345	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMIM39	HGNC:54076	A0A1B0GW54	ENSG00000284479	113523639	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMIM42	HGNC:55000	A0A5F9ZH02	ENSG00000288460	117981789	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMIM43	HGNC:55077	Q4W5P6	ENSG00000164112	132332	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
SMIM44	HGNC:55815	A0A286YF18	ENSG00000284638	122405565	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMIM47	HGNC:53452	D0EPY3	ENSG00000261341	105372440	0	0	0	0	0	0	0	0	no	low	endomembrane_resident	contextual	low	sonnet_only
SMIM48	HGNC:58752	A0A494C1I1	ENSG00000286190	728392	0	0	0	0	0	0	0	0	no	low	endomembrane_resident	contextual	low	sonnet_only
SMIM5	HGNC:40030	Q71RC9	ENSG00000204323	643008	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMIM7	HGNC:28419	Q9BQ49	ENSG00000214046	79086	1	1	0	0	0	0	0	0	no	low	endomembrane_resident			m1_only
SMIM9	HGNC:41915	A6NGZ8	ENSG00000203870	100132963	1	1	0	0	0	0	0	0	yes	low	classical_surface_receptor			m1_and_sonnet
SMLR1	HGNC:44670	H3BR10	ENSG00000256162	100507203	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMO	HGNC:11119	Q99835	ENSG00000128602	6608	5	1	1	1	1	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SMPD1	HGNC:11120	P17405	ENSG00000166311	6609	1	0	0	0	1	0	0	0	contextual	medium	lysosomal_exocytosis			m1_and_sonnet
SMPD2	HGNC:11121	O60906	ENSG00000135587	6610	2	0	1	0	0	1	0	0	no	high	endomembrane_resident			m1_only
SMPD3	HGNC:14240	Q9NY59	ENSG00000103056	55512	0	0	0	0	0	0	0	0	contextual	low	cell_state_induced			sonnet_only
SMPDL3A	HGNC:17389	Q92484	ENSG00000172594	10924	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SMPDL3B	HGNC:21416	Q92485	ENSG00000130768	27293	1	0	0	0	1	0	0	0	yes	high	gpi_anchored			m1_and_sonnet
SNAP23	HGNC:11131	O00161	ENSG00000092531	8773	2	0	1	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
SNAP25	HGNC:11132	P60880	ENSG00000132639	6616	2	0	1	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
SNCA	HGNC:11138	P37840	ENSG00000145335	6622	0	0	0	0	0	0	0	0	contextual	medium	cell_state_induced			sonnet_only
SND1	HGNC:30646	Q7KZF4	ENSG00000197157	27044	0	0	0	0	0	0	0	0	contextual	medium	cell_state_induced			sonnet_only
SNN	HGNC:11149	O75324	ENSG00000184602	8303	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SNORC	HGNC:33763	Q6UX34	ENSG00000182600	389084	1	1	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
SNTB2	HGNC:11169	Q13425	ENSG00000168807	6645	2	0	1	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
SNTG2	HGNC:13741	Q9NY99	ENSG00000172554	54221	2	0	1	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
SOCS3	HGNC:19391	O14543	ENSG00000184557	9021	2	0	1	0	0	1	0	0	no	high	cytoplasmic			m1_only
SOD3	HGNC:11181	P08294	ENSG00000109610	6649	0	0	0	0	0	0	0	0	contextual	high	stable_surface_attachment			sonnet_only
SOFU1	HGNC:21750	Q96L11	ENSG00000165131	135927	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
SORBS1	HGNC:14565	Q9BX66	ENSG00000095637	10580	2	0	1	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only
SORCS1	HGNC:16697	Q8WY21	ENSG00000108018	114815	3	0	0	1	1	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
SORCS2	HGNC:16698	Q96PQ0	ENSG00000184985	57537	3	1	0	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
SORCS3	HGNC:16699	Q9UPU3	ENSG00000156395	22986	3	0	1	1	0	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
SORL1	HGNC:11185	Q92673	ENSG00000137642	6653	3	0	1	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
SORT1	HGNC:11186	Q99523	ENSG00000134243	6272	5	1	1	1	1	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
SPA17	HGNC:11210	Q15506	ENSG00000064199	53340	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
SPAAR	HGNC:27244	A0A1B0GVQ0	ENSG00000235387	158376	0	0	0	0	0	0	0	0	contextual	medium	lysosomal_exocytosis			sonnet_only
SPACA1	HGNC:14967	Q9HBV2	ENSG00000118434	81833	2	1	0	1	0	0	1	0	contextual	high	tissue_restricted_surface			m1_and_sonnet
SPACA3	HGNC:16260	Q8IXA5	ENSG00000141316	124912	1	1	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
SPACA4	HGNC:16441	Q8TDM5	ENSG00000177202	171169	1	0	0	1	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
SPACA5	HGNC:31353	Q96QH8	ENSG00000171489	389852	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
SPACA5B	HGNC:19142	Q96QH8	ENSG00000171478	729201	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
SPACA6	HGNC:27113	W5XKT8	ENSG00000182310	147650	1	1	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			m1_and_sonnet
SPACA7	HGNC:29575	Q96KW9	ENSG00000153498	122258	0	0	0	0	0	0	0	0	no	medium	other	contextual	medium	sonnet_only
SPACDR	HGNC:22135	Q8IZ16	ENSG00000185955	402573	0	0	0	0	0	0	0	0	no	medium	other	contextual	low	sonnet_only
SPADH	HGNC:55808	A0A494C103	ENSG00000286135	112577516	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
SPAG11A	HGNC:33342	Q6PDA7	ENSG00000178287	653423	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
SPAG11B	HGNC:14534	Q08648	ENSG00000164871	10407	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
SPAG8	HGNC:14105	Q99932	ENSG00000137098	26206	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
SPAM1	HGNC:11217	P38567	ENSG00000106304	6677	1	0	0	1	0	0	0	0	contextual	high	tissue_restricted_surface			m1_and_sonnet
SPART	HGNC:18514	Q8N0X7	ENSG00000133104	23111	0	0	0	0	0	0	0	0	contextual	medium	cell_state_induced			sonnet_only
SPATA12	HGNC:23221	Q7Z6I5	ENSG00000186451	353324	1	0	0	0	0	1	0	0	no	medium	cytoplasmic			m1_only
SPATA31A7	HGNC:32007	Q8IWB4	ENSG00000276040	26165	0	0	0	0	0	0	0	0	no	low	other	contextual	low	sonnet_only
SPATA31F1	HGNC:41911	Q6ZU69	ENSG00000205108	259308	1	0	0	0	0	1	0	0	no	medium	nuclear			m1_only
SPATA46	HGNC:27648	Q5T0L3	ENSG00000171722	284680	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
SPATA9	HGNC:22988	Q9BWV2	ENSG00000145757	83890	0	0	0	0	0	0	0	0	no	low	pmhc_only_intracellular	contextual	low	sonnet_only
SPEF1	HGNC:15874	Q9Y4P9	ENSG00000101222	25876	2	1	1	0	0	0	0	0	no	medium	inner_leaflet_anchored			m1_only
SPEM1	HGNC:32429	Q8N4L4	ENSG00000181323	374768	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
SPEM3	HGNC:53651	A0A1B0GUW6	ENSG00000283439	107983988	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
SPESP1	HGNC:15570	Q6UW49	ENSG00000258484	246777	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
SPG11	HGNC:11226	Q96JI7	ENSG00000104133	80208	1	0	0	0	0	1	0	0	no	medium	endomembrane_resident			m1_only
SPINK13	HGNC:27200	Q1W4C9	ENSG00000214510	153218	1	0	0	0	0	1	0	0	contextual	low	tissue_restricted_surface			m1_and_sonnet
SPINK14	HGNC:33825	Q6IE38	ENSG00000196800	408187	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
SPINK2	HGNC:11245	P20155	ENSG00000128040	6691	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
SPINK4	HGNC:16646	O60575	ENSG00000122711	27290	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
SPINK5	HGNC:15464	Q9NQ38	ENSG00000133710	11005	0	0	0	0	0	0	0	0	contextual	medium	stable_surface_attachment			sonnet_only
SPINK6	HGNC:29486	Q6UWN8	ENSG00000178172	404203	0	0	0	0	0	0	0	0	contextual	medium	tissue_restricted_surface			sonnet_only
SPINK7	HGNC:24643	P58062	ENSG00000145879	84651	0	0	0	0	0	0	0	0	contextual	low	stable_surface_attachment			sonnet_only
SPINK8	HGNC:33160	P0C7L1	ENSG00000229453	646424	0	0	0	0	0	0	0	0	contextual	low	stable_surface_attachment			sonnet_only
SPINT1	HGNC:11246	O43278	ENSG00000166145	6692	1	0	0	0	0	1	0	0	yes	high	classical_surface_receptor			m1_and_sonnet
SPINT2	HGNC:11247	O43291	ENSG00000167642	10653	2	1	0	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
SPINT3	HGNC:11248	P49223	ENSG00000101446	10816	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
SPINT4	HGNC:16130	Q6UDR6	ENSG00000149651	391253	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only
SPIRE1	HGNC:30622	Q08AE8	ENSG00000134278	56907	2	0	1	0	0	1	0	0	no	high	cytoplasmic			m1_only
SPN	HGNC:11249	P16150	ENSG00000197471	6693	4	1	1	1	0	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
SPNS2	HGNC:26992	Q8IVW8	ENSG00000183018	124976	1	0	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SPNS3	HGNC:28433	Q6ZMD2	ENSG00000182557	201305	1	0	0	1	0	0	1	0	yes	medium	multipass_with_exposed_loops			m1_and_sonnet
SPOCK1	HGNC:11251	Q08629	ENSG00000152377	6695	0	0	0	0	0	0	0	0	contextual	medium	dual_localization			sonnet_only
SPOCK3	HGNC:13565	Q9BQ16	ENSG00000196104	50859	0	0	0	0	0	0	0	0	contextual	low	stable_surface_attachment			sonnet_only
SPPL2A	HGNC:30227	Q8TCT8	ENSG00000138600	84888	2	0	0	1	1	0	1	0	no	high	endomembrane_resident			m1_only
SPPL2B	HGNC:30627	Q8TCT7	ENSG00000005206	56928	3	0	0	1	1	1	1	0	contextual	medium	dual_localization			m1_and_sonnet
SPPL3	HGNC:30424	Q8TCT6	ENSG00000157837	121665	1	0	0	0	0	1	0	0	contextual	medium	dual_localization			m1_and_sonnet
SPRN	HGNC:16871	Q5BIV9	ENSG00000203772	503542	1	0	0	1	0	0	0	0	yes	high	gpi_anchored			m1_and_sonnet
SPRR2A	HGNC:11261	P35326	ENSG00000241794	6700	1	0	1	0	0	0	0	0	no	medium	cytoplasmic			m1_only
SPRR2G	HGNC:11267	Q9BYE4	ENSG00000159516	6706	1	0	1	0	0	0	0	0	no	medium	secreted_only			m1_only
SPRYD3	HGNC:25920	Q8NCJ5	ENSG00000167778	84926	1	0	0	0	0	1	0	0	no	medium	cytoplasmic			m1_only
SRC	HGNC:11283	P12931	ENSG00000197122	6714	2	0	1	0	0	1	0	1	no	high	inner_leaflet_anchored			m1_only
SRGN	HGNC:9361	P10124	ENSG00000122862	5552	0	0	0	0	0	0	0	0	contextual	medium	cell_state_induced			sonnet_only
SRPX	HGNC:11309	P78539	ENSG00000101955	8406	1	1	0	0	0	0	0	0	no	medium	secreted_only			m1_only
SRPX2	HGNC:30668	O60687	ENSG00000102359	27286	2	1	1	0	0	0	0	0	contextual	low	stable_surface_attachment			m1_and_sonnet
SSC4D	HGNC:14461	Q8WTU2	ENSG00000146700	136853	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
SSC5D	HGNC:26641	A1L4H1	ENSG00000179954	284297	0	0	0	0	0	0	0	0	contextual	low	stable_surface_attachment			sonnet_only
SSMEM1	HGNC:29580	Q8WWF3	ENSG00000165120	136263	0	0	0	0	0	0	0	0	no	low	endomembrane_resident	yes	low	sonnet_only
SSPN	HGNC:11322	Q14714	ENSG00000123096	8082	3	1	1	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SSR1	HGNC:11323	P43307	ENSG00000124783	6745	2	0	0	1	1	0	1	0	no	high	endomembrane_resident			m1_only
SSTR1	HGNC:11330	P30872	ENSG00000139874	6751	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SSTR2	HGNC:11331	P30874	ENSG00000180616	6752	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SSTR3	HGNC:11332	P32745	ENSG00000278195	6753	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SSTR4	HGNC:11333	P31391	ENSG00000132671	6754	2	1	0	1	0	0	0	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
SSTR5	HGNC:11334	P35346	ENSG00000162009	6755	3	1	0	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet
ST14	HGNC:11344	Q9Y5Y6	ENSG00000149418	6768	2	1	0	0	1	0	0	0	yes	high	classical_surface_receptor			m1_and_sonnet
ST3GAL1	HGNC:10862	Q11201	ENSG00000008513	6482	1	0	0	0	1	0	1	0	contextual	medium	dual_localization			m1_and_sonnet
ST6GAL1	HGNC:10860	P15907	ENSG00000073849	6480	0	0	0	0	0	0	0	0	contextual	medium	dual_localization			sonnet_only
STAB1	HGNC:18628	Q9NY15	ENSG00000010327	23166	4	1	0	1	1	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
STAB2	HGNC:18629	Q8WWQ8	ENSG00000136011	55576	3	1	1	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet
STAMBP	HGNC:16950	O95630	ENSG00000124356	10617	2	0	1	0	0	1	0	0	no	high	cytoplasmic			m1_only
STAMBPL1	HGNC:24105	Q96FJ0	ENSG00000138134	57559	1	0	0	0	0	1	0	0	no	medium	cytoplasmic			m1_only
STBD1	HGNC:24854	O95210	ENSG00000118804	8987	2	1	1	0	0	0	0	0	no	high	endomembrane_resident			m1_only
STEAP1	HGNC:11378	Q9UHE8	ENSG00000164647	26872	0	0	0	0	0	0	0	0	yes	high	multipass_with_exposed_loops			sonnet_only
STEAP1B	HGNC:41907	Q6NZ63	ENSG00000105889	256227	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only
STEAP2	HGNC:17885	Q8NFT2	ENSG00000157214	261729	0	0	0	0	0	0	0	0	yes	high	multipass_with_exposed_loops			sonnet_only
STEAP3	HGNC:24592	Q658P3	ENSG00000115107	55240	0	0	0	0	0	0	0	0	yes	high	multipass_with_exposed_loops			sonnet_only
STEAP4	HGNC:21923	Q687X5	ENSG00000127954	79689	3	0	0	1	1	1	1	0	contextual	medium	dual_localization			m1_and_sonnet
STIM1	HGNC:11386	Q13586	ENSG00000167323	6786	4	1	1	1	1	0	1	0	yes	medium	classical_surface_receptor			m1_and_sonnet
STIM2	HGNC:19205	Q9P246	ENSG00000109689	57620	1	1	0	0	0	0	0	0	contextual	medium	dual_localization			m1_and_sonnet
STIP1	HGNC:11387	P31948	ENSG00000168439	10963	1	0	0	0	0	1	0	0	contextual	medium	dual_localization			m1_and_sonnet
