hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	uniprot_surface_flag	go_surface_flag	hpa_surface_flag	surfy_surface_flag	cspa_surface_flag	n_sources_surface	sonnet_verdict	sonnet_reason	universe_version	verdict_source
HGNC:9893	RBL1	P28749	ENSG00000080839	5933	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9894	RBL2	Q08999	ENSG00000103479	5934	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9896	RBM10	P98175	ENSG00000182872	8241	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9897	RBM11	P57052	ENSG00000185272	54033	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9898	RBM12	Q9NTZ6	ENSG00000244462	10137	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:32310	RBM12B	Q8IXT5	ENSG00000183808	389677	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:14219	RBM14	Q96PK6	ENSG00000239306	10432	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:14959	RBM15	Q96T37	ENSG00000162775	64783	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24303	RBM15B	Q8NDT2	ENSG00000259956	29890	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:16944	RBM17	Q96I25	ENSG00000134453	84991	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28413	RBM18	Q96H35	ENSG00000119446	92400	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29098	RBM19	Q9Y4C8	ENSG00000122965	9904	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:27424	RBM20	Q5T481	ENSG00000203867	282996	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25503	RBM22	Q9NW64	ENSG00000086589	55696	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:20155	RBM23	Q86U06	ENSG00000100461	55147	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:21539	RBM24	Q9BX46	ENSG00000112183	221662	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:23244	RBM25	P49756	ENSG00000119707	58517	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:20327	RBM26	Q5T8P6	ENSG00000139746	64062	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29243	RBM27	Q9P2N5	ENSG00000091009	54439	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:21863	RBM28	Q9NW13	ENSG00000106344	55131	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9900	RBM3	P98179	ENSG00000102317	5935	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:27223	RBM33	Q96EV2	ENSG00000184863	155435	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28965	RBM34	P42696	ENSG00000188739	23029	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:15818	RBM38	Q9H0Z9	ENSG00000132819	55544	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:15923	RBM39	Q14498	ENSG00000131051	9584	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9901	RBM4	Q9BWF3	ENSG00000173933	5936	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25617	RBM41	Q96IZ5	ENSG00000089682	55285	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28117	RBM42	Q9BTD8	ENSG00000126254	79171	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24790	RBM43	Q6ZSC3	ENSG00000184898	375287	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24756	RBM44	Q6ZP01	ENSG00000177483	375316	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24468	RBM45	Q8IUH3	ENSG00000155636	129831	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28401	RBM46	Q8TBY0	ENSG00000151962	166863	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30358	RBM47	A0AV96	ENSG00000163694	54502	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:21785	RBM48	Q5RL73	ENSG00000127993	84060	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28842	RBM4B	Q9BQ04	ENSG00000173914	83759	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9902	RBM5	P52756	ENSG00000003756	10181	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9903	RBM6	P78332	ENSG00000004534	10180	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9904	RBM7	Q9Y580	ENSG00000076053	10179	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9905	RBM8A	Q9Y5S9	ENSG00000265241	9939	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9907	RBMS1	P29558	ENSG00000153250	5937	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9909	RBMS2	Q15434	ENSG00000076067	5939	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:13427	RBMS3	Q6XE24	ENSG00000144642	27303	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9910	RBMX	P38159	ENSG00000147274	27316	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24282	RBMX2	Q9Y388	ENSG00000134597	51634	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25073	RBMXL1	Q96E39	ENSG00000213516	494115	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17886	RBMXL2	O75526	ENSG00000170748	27288	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26859	RBMXL3	Q8N7X1	ENSG00000175718	139804	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9912	RBMY1A1	P0DJD3	ENSG00000234414	5940	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:23914	RBMY1B	A6NDE4	ENSG00000242875	378948	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9914	RBMY1C	P0DJD4		5942	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:23915	RBMY1D	P0C7P1	ENSG00000244395	378949	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:23916	RBMY1E	A6NEQ0	ENSG00000242389	378950	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:23974	RBMY1F	Q15415	ENSG00000169800	159163	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:23917	RBMY1J	Q15415	ENSG00000226941	378951	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9919	RBP1	P09455	ENSG00000114115	5947	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9920	RBP2	P50120	ENSG00000114113	5948	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9921	RBP3	P10745	ENSG00000265203	5949	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9922	RBP4	P02753	ENSG00000138207	5950	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:15847	RBP5	P82980	ENSG00000139194	83758	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30316	RBP7	Q96R05	ENSG00000162444	116362	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:5724	RBPJ	Q06330	ENSG00000168214	3516	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:13761	RBPJL	Q9UBG7	ENSG00000124232	11317	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19097	RBPMS	Q93062	ENSG00000157110	11030	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19098	RBPMS2	Q6ZRY4	ENSG00000166831	348093	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:20759	RBSN	Q9H1K0	ENSG00000131381	64145	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9928	RBX1	P62877	ENSG00000100387	9978	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29434	RC3H1	Q5TC82	ENSG00000135870	149041	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:21461	RC3H2	Q9HBD1	ENSG00000056586	54542	0	1	0	0	0	1	contextual	dual_localization	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:3040	RCAN1	P53805	ENSG00000159200	1827	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:3041	RCAN2	Q14206	ENSG00000172348	10231	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:3042	RCAN3	Q9UKA8	ENSG00000117602	11123	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:18243	RCBTB1	Q8NDN9	ENSG00000136144	55213	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:1914	RCBTB2	O95199	ENSG00000136161	1102	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:1913	RCC1	P18754	ENSG00000180198	1104	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:14948	RCC1L	Q96I51	ENSG00000274523	81554	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30297	RCC2	Q9P258	ENSG00000179051	55920	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30457	RCCD1	A6NED2	ENSG00000166965	91433	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:13721	RCE1	Q9Y256	ENSG00000173653	9986	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17479	RCHY1	Q96PM5	ENSG00000163743	25898	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17687	RCL1	Q9Y2P8	ENSG00000120158	10171	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9934	RCN1	Q15293	ENSG00000049449	5954	0	0	0	0	0	0	contextual	dual_localization	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9935	RCN2	Q14257	ENSG00000117906	5955	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:21145	RCN3	Q96D15	ENSG00000142552	57333	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17441	RCOR1	Q9UKL0	ENSG00000089902	23186	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:27455	RCOR2	Q8IZ40	ENSG00000167771	283248	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25594	RCOR3	Q9P2K3	ENSG00000117625	55758	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28310	RCSD1	Q6JBY9	ENSG00000198771	92241	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9937	RCVRN	P35243	ENSG00000109047	5957	0	0	0	0	0	0	no	inner_leaflet_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19689	RD3	Q7Z3Z2	ENSG00000198570	343035	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:40912	RD3L	P0DJH9	ENSG00000227729	647286	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19975	RDH10	Q8IZV5	ENSG00000121039	157506	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17964	RDH11	Q8TC12	ENSG00000072042	51109	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19977	RDH12	Q96NR8	ENSG00000139988	145226	0	1	0	0	0	1	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19978	RDH13	Q8NBN7	ENSG00000160439	112724	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19979	RDH14	Q9HBH5	ENSG00000240857	57665	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29674	RDH16	O75452	ENSG00000139547	8608	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9940	RDH5	Q92781	ENSG00000135437	5959	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:14423	RDH8	Q9NYR8	ENSG00000080511	50700	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:19950	RDM1	Q8NG50	ENSG00000278023	201299	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9944	RDX	P35241	ENSG00000137710	5962	0	1	1	0	0	2	no	inner_leaflet_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25065	REC114	Q7Z4M0	ENSG00000183324	283677	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:16879	REC8	O95072	ENSG00000100918	9985	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:11345	RECK	O95980	ENSG00000122707	8434	0	1	1	1	1	4	yes	gpi_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9948	RECQL	P46063	ENSG00000004700	5965	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9949	RECQL4	O94761	ENSG00000160957	9401	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9950	RECQL5	O94762	ENSG00000108469	9400	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26846	REDIC1	Q86WS4	ENSG00000180116	283461	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:53638	REELD1	A0A1B0GV85	ENSG00000250673	345051	1	0	0	0	0	1	contextual	other	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25786	REEP1	Q9H902	ENSG00000068615	65055	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17975	REEP2	Q9BRK0	ENSG00000132563	51308	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:23711	REEP3	Q6NUK4	ENSG00000165476	221035	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26176	REEP4	Q9H6H4	ENSG00000168476	80346	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30077	REEP5	Q00765	ENSG00000129625	7905	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30078	REEP6	Q96HR9	ENSG00000115255	92840	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9951	REG1A	P05451	ENSG00000115386	5967	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9952	REG1B	P48304	ENSG00000172023	5968	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:8601	REG3A	Q06141	ENSG00000172016	5068	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29595	REG3G	Q6UW15	ENSG00000143954	130120	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:22977	REG4	Q9BYZ8	ENSG00000134193	83998	0	0	0	0	0	0	contextual	cell_state_induced	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9954	REL	Q04864	ENSG00000162924	5966	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9955	RELA	Q04206	ENSG00000173039	5970	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9956	RELB	Q01201	ENSG00000104856	5971	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29289	RELCH	Q9P260	ENSG00000134444	57614	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:27379	RELL1	Q8IUW5	ENSG00000181826	768211	1	0	1	1	1	4	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26902	RELL2	Q8NC24	ENSG00000164620	285613	0	0	0	0	0	0	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9957	RELN	P78509	ENSG00000189056	5649	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:13764	RELT	Q969Z4	ENSG00000054967	84957	1	0	0	1	0	2	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:15922	REM1	O75628	ENSG00000088320	28954	0	0	0	0	0	0	no	inner_leaflet_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:20248	REM2	Q8IYK8	ENSG00000139890	161253	0	0	0	0	0	0	no	inner_leaflet_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9958	REN	P00797	ENSG00000143839	5972	0	0	0	0	0	0	contextual	stable_surface_attachment	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9959	RENBP	P51606	ENSG00000102032	5973	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:33748	REP15	Q6BDI9	ENSG00000174236	387849	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17922	REPIN1	Q9BWE0	ENSG00000214022	29803	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:15578	REPS1	Q96D71	ENSG00000135597	85021	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9963	REPS2	Q8NFH8	ENSG00000169891	9185	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30309	RER1	O15258	ENSG00000157916	11079	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9965	RERE	Q9P2R6	ENSG00000142599	473	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:15980	RERG	Q96A58	ENSG00000134533	85004	0	0	0	0	0	0	no	inner_leaflet_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26213	RERGL	Q9H628	ENSG00000111404	79785	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25559	RESF1	Q9HCM1	ENSG00000174718	55196	0	0	0	0	0	0	no	pmhc_only_intracellular	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:33762	RESP18	Q5W5W9	ENSG00000182698	389075	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9966	REST	Q13127	ENSG00000084093	5978	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9967	RET	P07949	ENSG00000165731	5979	1	1	1	1	1	5	yes	classical_surface_receptor	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:20389	RETN	Q9HD89	ENSG00000104918	56729	0	0	0	0	0	0	no	secreted_only	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:20388	RETNLB	Q9BQ08	ENSG00000163515	84666	0	0	0	0	0	0	contextual	tissue_restricted_surface	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25964	RETREG1	Q9H6L5	ENSG00000154153	54463	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28450	RETREG2	Q8NC44	ENSG00000144567	79137	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:27258	RETREG3	Q86VR2	ENSG00000141699	162427	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:25991	RETSAT	Q6NUM9	ENSG00000042445	54884	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:14060	REV1	Q9UBZ9	ENSG00000135945	51455	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9968	REV3L	O60673	ENSG00000009413	5980	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26098	REX1BD	Q96EN9	ENSG00000006015	55049	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24616	REXO1	Q8N1G1	ENSG00000079313	57455	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:17851	REXO2	Q9Y3B8	ENSG00000076043	25996	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:12820	REXO4	Q9GZR2	ENSG00000148300	57109	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24661	REXO5	Q96IC2	ENSG00000005189	81691	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9969	RFC1	P35251	ENSG00000035928	5981	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9970	RFC2	P35250	ENSG00000049541	5982	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9971	RFC3	P40938	ENSG00000133119	5983	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9972	RFC4	P35249	ENSG00000163918	5984	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9973	RFC5	P40937	ENSG00000111445	5985	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:29587	RFESD	Q8TAC1	ENSG00000175449	317671	0	0	0	0	0	0	no	mitochondrial_internal	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:24821	RFFL	Q8WZ73	ENSG00000092871	117584	0	0	0	0	0	0	no	inner_leaflet_anchored	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30324	RFK	Q969G6	ENSG00000135002	55312	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:27051	RFLNA	Q6ZTI6	ENSG00000178882	144347	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:28705	RFLNB	Q8N5W9	ENSG00000183688	359845	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9974	RFNG	Q9Y644	ENSG00000169733	5986	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9977	RFPL1	O75677	ENSG00000128250	5988	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9979	RFPL2	O75678	ENSG00000128253	10739	0	0	1	0	0	1	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:9980	RFPL3	O75679	ENSG00000128276	10738	0	0	1	0	0	1	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:16449	RFPL4A	A6NLU0	ENSG00000223638	342931	0	0	0	0	0	0	no	nuclear	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:45147	RFPL4AL1	F8VTS6	ENSG00000229292	729974	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:33264	RFPL4B	Q6ZWI9	ENSG00000251258	442247	0	0	0	0	0	0	no	cytoplasmic	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30220	RFT1	Q96AA3	ENSG00000163933	91869	0	0	0	0	0	0	no	endomembrane_resident	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:30278	RFTN1	Q14699	ENSG00000131378	23180	0	0	0	0	0	0	yes	other	cu_2026_05_12_post_silentdrop_fix	ncbi
HGNC:26402	RFTN2	Q52LD8	ENSG00000162944	130132	0	0	1	0	0	1	contextual	dual_localization	cu_2026_05_12_post_silentdrop_fix	ncbi
